date,econ_index,econ_index_se,f_gdp,f_gdp_se,f_potus,f_potus_se
1980-01-08,-0.16326235,0.17283465521241745,1.8951106000000002,0.39181686512732117,-9.64590005e-4,0.022137335345861264
1980-01-15,-0.17356781,0.18676511754731334,1.8559939,0.4211686308770258,-0.0013974443,0.022647963102421214
1980-01-22,-0.19044662499999998,0.19558649625084792,1.803446,0.45062507302811805,-0.00214216275,0.02298632629115496
1980-01-29,-0.20049825999999998,0.20407788428325685,1.7674263,0.46150453133964325,-0.0027166529,0.023152394026969142
1980-02-05,-0.19030166999999998,0.2024166753854554,1.8114291,0.44579952554881536,-0.0024926685,0.022614454571043857
1980-02-12,-0.202235715,0.2041654151108961,1.7726662,0.45181709267044995,-0.0031401270000000004,0.022635242887240465
1980-02-19,-0.226052855,0.2162613061655366,1.6854604,0.47879198008073726,-0.004015696,0.02306942384944199
1980-02-26,-0.253639275,0.23847707270633428,1.58061275,0.5220712509739608,-0.0059492181000000005,0.02318785029654989
1980-03-04,-0.28700137000000003,0.26503258929774093,1.4780948,0.5645586532684305,-0.0075141315,0.024016500970658706
1980-03-11,-0.31092672,0.2882755448663495,1.3993839000000001,0.619419890730542,-0.009445174399999999,0.02538988465224558
1980-03-18,-0.35428812,0.3135650371032222,1.2793706,0.6692094627792713,-0.0114876835,0.026535301695487828
1980-03-25,-0.40239078500000003,0.3390299669727807,1.1300404,0.7253021930804807,-0.0139283285,0.02772657810701368
1980-04-01,-0.445937855,0.37621089384802997,0.9920153700000001,0.7920574431696255,-0.0155147965,0.029883850742294413
1980-04-08,-0.483777835,0.41067970756375144,0.88336382,0.81631365649924,-0.017732969,0.030536419264968414
1980-04-15,-0.49929725999999996,0.4327923219171772,0.8392131899999999,0.842747320567178,-0.0187573345,0.031441490875500765
1980-04-22,-0.530444965,0.4509001473217377,0.76607018,0.881326450868273,-0.020774967499999998,0.03254912412402823
1980-04-29,-0.5602844899999999,0.46977440212741284,0.694209875,0.9163556455751125,-0.023258880000000003,0.03379184995378054
1980-05-06,-0.60219424,0.5124181497110287,0.5864066649999999,0.9532410661966508,-0.0248331395,0.035144637338618244
1980-05-13,-0.628392135,0.5617786603205678,0.512565595,0.9823807657809575,-0.026873109,0.03627815032589371
1980-05-20,-0.6692197849999999,0.5802147675959624,0.43044206500000004,1.0169625244706646,-0.0290433205,0.03756305084317154
1980-05-27,-0.69075681,0.5988386763275458,0.383010695,1.039218903187785,-0.030500733000000002,0.038450364162911074
1980-06-03,-0.7207372649999999,0.6218460168181389,0.32874069,1.068527634379705,-0.03251535,0.03961714339668883
1980-06-10,-0.73549859,0.6401955267952066,0.28414689000000004,1.0903237583338803,-0.0329315615,0.04072196262708127
1980-06-17,-0.752816775,0.6568908205596972,0.235563405,1.1098359473189585,-0.0342705225,0.04143598141728418
1980-06-24,-0.756105055,0.6586548372941543,0.23677685999999998,1.107547955953253,-0.034257442,0.04140072555761126
1980-07-01,-0.751675605,0.6588722409553035,0.24990810000000002,1.1099628349735722,-0.034159245,0.04173716379343992
1980-07-08,-0.76265274,0.6718933536461839,0.22269823,1.12121385165021,-0.0352076615,0.04210774719150748
1980-07-15,-0.761140865,0.6638180942895644,0.230043875,1.1179136520749189,-0.034522165,0.041924607109361516
1980-07-22,-0.760823135,0.6636395426823307,0.2323543,1.1188710711872698,-0.034773579,0.041738218788747644
1980-07-29,-0.76398588,0.6629526946067895,0.218674975,1.1233002121696174,-0.034899001,0.041842082561113714
1980-08-05,-0.76268587,0.6529169496809768,0.23749046499999998,1.112410880156938,-0.034023392,0.041613435786698065
1980-08-12,-0.7495852700000001,0.6534158357635915,0.24894401,1.104495006429723,-0.033834612,0.041161754823668364
1980-08-19,-0.746430615,0.6412087966698227,0.25554518,1.0972961457033124,-0.0338126125,0.04058751734881644
1980-08-26,-0.7139129799999999,0.6088131402846663,0.357448475,1.0620130420901566,-0.031254188,0.0394928728102935
1980-09-02,-0.699267965,0.5920669000981227,0.37401081,1.0452449779598716,-0.031292913500000005,0.03843705777803089
1980-09-09,-0.6730462399999999,0.577748416018232,0.446249955,1.0230319604118225,-0.029605372499999998,0.03762062567343758
1980-09-16,-0.63865215,0.5541562786731151,0.513797165,0.9787949833062758,-0.026885974,0.036161353190432954
1980-09-23,-0.574075485,0.5148428428923251,0.677438985,0.9165774066471258,-0.0221101325,0.03426087712562803
1980-09-30,-0.5213669350000001,0.448454587241509,0.806977555,0.8699399565998855,-0.0202169915,0.03217469237657274
1980-10-07,-0.497557475,0.4384665572819185,0.861325475,0.830278091253759,-0.019608846,0.03113991127517283
1980-10-14,-0.449658965,0.40896571020031036,0.99904945,0.7673367211210028,-0.0161208515,0.02941481333320621
1980-10-21,-0.4109734,0.38111112547773207,1.10107445,0.7351053501028328,-0.014021184999999999,0.028675197317852463
1980-10-28,-0.373759575,0.34278692677887057,1.2037939500000001,0.6688076347011794,-0.0120546835,0.026870519185142515
1980-11-04,-0.323791555,0.31101022512167503,1.35594325,0.6132065507091251,-0.0093538908,0.025432691362695027
1980-11-11,-0.26860968500000004,0.2792562226410747,1.5550979,0.5483490697298755,-0.00660691055,0.024347067858673896
1980-11-18,-0.23676403000000001,0.24291416732780985,1.6605009000000002,0.4915699068728314,-0.00423246475,0.02335409720304782
1980-11-25,-0.22367059,0.22562351541427106,1.6914307,0.47285963069622095,-0.0033761167,0.02300888822145241
1980-12-02,-0.18553491500000002,0.190664806884306,1.82480835,0.4281978157731367,-0.0023685649499999998,0.022240602554052972
1980-12-09,-0.159338305,0.17867837548698742,1.88943585,0.405165014001437,-0.0010705223,0.02210404147250426
1980-12-16,-0.125643505,0.15541250477345472,2.0104227999999997,0.365664517310959,5.470329700000001e-4,0.02153893861062067
1980-12-23,-0.1161238,0.14216453581876476,2.0433744999999996,0.3512511237181854,0.0010602484500000001,0.02145116359252206
1980-12-30,-0.103159645,0.1444902837327524,2.08656785,0.36571345826922685,0.0014205425,0.02207856133670303
1981-01-06,-0.11168476499999999,0.1311633082738193,2.0699453500000002,0.32614712985158084,0.0014103234500000002,0.021611837838726458
1981-01-13,-0.112721795,0.12657784186261836,2.0575634000000003,0.3148113567962769,0.0016513623,0.021395756852850004
1981-01-20,-0.113646645,0.12202301888336663,2.0644779,0.3147921990411582,0.00158118525,0.021477825715376233
1981-01-27,-0.104595255,0.11902289406641585,2.10517665,0.3163020659733851,0.00182362705,0.021171629836608447
